gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Chondrocytes	Mesenchymal progenitors	Cardiomyocytes	Muscle progenitors	Intermediate mesoderm	Myocytes	Stromal cells	Perichondrium	Endothelial cells	Limb bud mesenchyme	Branchial arch mesenchyme	Cartilage precursors	Vascular smooth muscle	Mesoderm	Lateral plate mesoderm	Osteoprogenitors	Osteoblasts	Apical ectodermal ridge	Hind limb lateral plate mesoderm	Periosteum	Dermomyotome	Myotome	Limb bud mesoderm
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC015980AEB	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0517A327B	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC090311934	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02131C05A	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.016	0.008	0.006	0.004	0.002	0.005	0.009	0.006	0.001	0.01	0.004	0.015	0.0	0.004	0.0	0.018	0.096	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0861656EC	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF986F22	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.178	0.036	0.011	0.007	0.039	0.015	0.039	0.06	0.011	0.06	0.075	0.115	0.111	0.025	0.019	0.066	0.071	0.0	0.041	0.064	0.0	0.0	0.09
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.19	0.054	0.278	0.032	0.092	0.021	0.074	0.111	0.299	0.035	0.035	0.05	0.615	0.325	0.056	0.016	0.076	0.0	0.078	0.154	0.0	0.0	0.0
